,Base,Com AC,Res AC
2020,50078814.71302799,462015.22426746314,699506.9409780486
2025,58243223.221882686,1038229.0622404682,1571914.5104942706
2030,66805978.210105136,2241375.8658323125,3393520.1537995823
2035,76735255.81968604,4268234.546546517,6462253.913506726
2040,87834624.68906263,6062070.520639924,11217779.559041813
2045,100781094.30654895,7799624.5057350565,15653657.837465614
2050,113344295.08008146,8645267.167443888,19633847.772877894
