,Base,Com AC,Res AC
2020,16656876.744028382,387653.8866399872,539615.8465499016
2025,20544405.615986183,871126.123253273,1212611.240280829
2030,24450964.68599486,1880626.4819272794,2617840.0002955506
2035,28939053.34420161,3581262.3137759743,4985132.257989669
2040,34147313.32453151,5086380.437219829,8653654.822493732
2045,39906342.31815343,6544275.156245352,12075594.008768506
2050,45609889.62687306,7253811.654831028,15146004.658909995
