,Base,Com AC,Res AC
2020,10538161.691672824,165760.09672884806,238335.3732219934
2025,11237015.81561583,372491.9455988607,535581.2924570761
2030,12058838.790186126,804152.4625409065,1156237.1221954194
2035,13133942.268451825,1531341.2505372001,2201813.317502514
2040,14467183.73732943,2174927.0220945347,3822111.7208473547
2045,16017132.313970683,2798320.1518287826,5333500.161935959
2050,17459703.935675994,3101716.667874646,6689626.882314959
