,Base,Com AC,Res AC
2020,1454243.5448554987,29778.61502742113,48529.768951500046
2025,1181062.2387073142,66917.75926596159,109054.88357147145
2030,909831.2594775967,144465.08585555624,235432.61595930436
2035,651868.9332630663,275103.73410285724,448332.4910113363
2040,389284.9457077687,390723.1944346289,778257.1097693269
2045,106946.22888051579,502715.06936374516,1086005.5184525803
2050,-197900.96493335755,557219.9123885998,1362139.5875135264
