,Base,Com AC,Res AC
2020,17401517.539887596,377683.72705934447,292756.0000422844
2025,21000057.600827917,848721.4298836751,657873.9645632325
2030,24766588.347981717,1832258.216362046,1420248.0748799602
2035,29065896.456454933,3489155.003623688,2704567.3118420076
2040,34020056.84004403,4955562.647447383,4694838.722356921
2045,39611980.92769641,6375961.436465734,6551332.068441617
2050,45057652.5963086,7067249.2024500035,8217111.800763705
