,Base,Com AC,Res AC
2020,422158641.4431116,7053992.547784352,6702417.262928837
2025,501266701.61238396,15851555.71344915,15061504.5166732
2030,586904145.2781546,34221055.54948543,32515457.286415983
2035,678465654.0616323,65166888.669679664,61918931.24999902
2040,785430773.4272087,92554959.29714683,107484622.33001846
2045,905900245.3041316,119083723.32579407,149987570.34650105
2050,1027170702.8797333,131994893.17574984,188124280.89227968
