,Base,Com AC,Res AC
2020,102031883.38193873,2179077.336323809,1333854.7376034039
2025,138367408.71350703,4896768.1163061,2997405.020740338
2030,179269769.46338338,10571364.524106884,6470933.552095018
2035,225213421.18164575,20130966.85556308,12322548.202416735
2040,278480317.00553745,28591526.40190044,21390621.784678034
2045,339509173.12930304,36786634.07516628,29849175.818230227
2050,402661876.758497,40775075.71511427,37438800.582336254
