,Base,Com AC,Res AC
2020,53052712.47764695,1883631.4318583237,1595288.9415860253
2025,62181851.37578573,4232849.465524985,3584893.4282252
2030,71717830.7951073,9138066.907176878,7739230.1023295615
2035,82717356.01627229,17401549.403844547,14737755.413154373
2040,94985314.05474737,24715000.664585806,25583162.41246667
2045,109264489.88711731,31798990.821111843,35699584.63680772
2050,123141922.71115156,35246667.464756325,44776768.31778347
