,Base,Com AC,Res AC
2020,24529823.21407316,341040.45169201505,508342.4551805529
2025,36592916.96265291,766377.5775087635,1142334.457012443
2030,48596361.11531756,1654490.5828742073,2466123.3014717177
2035,61535888.6087774,3150633.488300395,4696219.3338625245
2040,75533450.51341492,4474768.708814349,8152132.979187241
2045,91350362.15864526,5757358.90236403,11375753.965396732
2050,107051560.15909423,6381577.1968509285,14268219.222458279
