,Base,Com AC,Res AC
2020,753189.9492612534,13545.06691222071,29208.077994395328
2025,960942.1362167269,30438.135757444703,65635.66268383774
2030,1169539.755546534,65711.2244001725,141697.23775598832
2035,1406389.9089223854,125133.3711387745,269832.9427030147
2040,1679326.8748608371,177723.90716963433,468401.0423489263
2045,1980708.5383364586,228664.4038362217,653622.1904746207
2050,2280503.2112904205,253456.4146510939,819815.9639109266
