,Base,Com AC,Res AC
2020,29482347.540541872,1094272.4235198395,1193172.4296376815
2025,39236273.43171002,2459021.6348561496,2681267.2552566323
2030,50158285.87729176,5308647.143851119,5788441.0428753
2035,62384418.391448185,10109215.272734648,11022883.049785782
2040,76541301.563093,14357874.48495122,19134542.50058952
2045,92736769.23533605,18473231.101784043,26700968.725958522
2050,109429252.81289,20476116.28013954,33490112.07457948
