,Base,Com AC,Res AC
2020,11300461.914071128,266380.9154097528,321760.6915043261
2025,14605052.266770793,598604.5339590812,723052.5821161121
2030,17922238.57692458,1292294.5469262232,1560958.622931929
2035,21674794.916488707,2460906.4073490165,2972521.3090511886
2040,25989447.618735537,3495165.9810060975,5159978.116891417
2045,30751643.55903937,4496975.438383542,7200402.848487401
2050,35495438.41778586,4984541.766295568,9031219.086202193
