,Base,Com AC,Res AC
2020,143139572.39268407,1194652.9904331162,1569538.7455517934
2025,171867409.92583755,2684594.335450112,3527028.2314371807
2030,202717477.59551328,5795623.69410379,7614308.097861279
2035,235572038.15727746,11036560.912005484,14499867.416127332
2040,273779189.0853473,15674961.116663216,25170214.36893441
2045,316729308.4926059,20167830.51858405,35123343.38121141
2050,359998023.65139097,22354445.767572984,44054008.61456883
