,Base,Com AC,Res AC
2020,412614401.9067486,8223145.948966102,9051521.761984525
2025,502583472.26646703,18478848.009387605,20340353.420688413
2030,596469240.4164655,39892973.008524634,43911675.09918092
2035,703205438.7285565,75967876.76492788,83620659.7861498
2040,825903244.7968793,107895342.02727698,145156495.02754328
2045,964254941.8940296,138821076.20908707,202556138.1454913
2050,1099197773.2834494,153872188.5158934,254059237.98156077
