,Base,Com AC,Res AC
2020,1441537.4189979115,27799.570304140572,45304.54900618909
2025,1144216.54746702,54699.472150133566,89142.92158297122
2030,864209.1976713293,103060.10302881661,167955.5272017063
2035,601958.13645907,176851.9541862569,288213.01694303914
2040,342180.0243510304,233654.27606902222,465401.3485639153
2045,89772.98764961268,285994.08042467927,617827.4107582766
2050,-159902.3780227117,305940.0555146853,747878.9824397563
