,Base,Com AC,Res AC
2020,24327462.342502836,318375.3846388697,474558.7331287298
2025,35539086.14200572,626447.2901852034,933759.4758537258
2030,46250194.82389395,1180298.8169868912,1759310.3553446955
2035,56736337.28581864,2025402.1311185146,3018990.525057717
2040,67280355.8187368,2675932.3688147687,4875013.198800902
2045,77440278.63996577,3275355.495192142,6471654.608052662
2050,87354177.72115302,3503787.3530159327,7833926.39868746
