,Base,Com AC,Res AC
2020,101538715.46349409,2034258.9322408512,1245208.6344627657
2025,134398783.4694426,4002683.8038462596,2450118.9856495205
2030,170659370.104837,7541517.111608248,4616306.248821501
2035,207311889.57132527,12941303.176691858,7921618.140664157
2040,245949040.94190785,17097864.929188617,12791690.689675197
2045,286367360.71178246,20927877.888287324,16981165.100636624
2050,326424315.28353834,22387442.822032172,20555670.1676909
