,Base,Com AC,Res AC
2020,491750.46761454956,11133.726762547281,25235.497857494982
2025,579991.4927941617,21907.1363446378,49654.30748048279
2030,666632.5889538324,41275.567020973394,93554.43194620663
2035,758594.1529832807,70829.20037217415,160540.14731665544
2040,844851.2537370593,93578.52794817531,259237.42741497152
2045,936591.9582307062,114540.61743825187,344141.65116978076
2050,1024800.0720668987,122528.97964080086,416582.85697636526
