,Base,Com AC,Res AC
2020,132985715.0951353,2746873.0638176827,2587104.3541030935
2025,179941541.03915364,5404849.96747839,5090483.088867525
2030,231975694.7006385,10183359.593941871,9591056.20188064
2035,284929156.75804037,17474725.829319473,16458328.521064486
2040,340891556.8803711,23087358.1914402,26576621.590707645
2045,399553913.4192597,28259049.59447704,35280871.77820977
2050,457890520.6519943,30229909.615221865,42707432.570353255
