,Base,Com AC,Res AC
2020,86094636.51239859,1181307.1233676423,1151208.0086286936
2025,101794020.48268914,2324383.9882582095,2265159.8457553745
2030,117260148.32446751,4379407.037986157,4267821.935091878
2035,133197450.72140571,7515097.211074388,7323616.2940400895
2040,148275330.43567795,9928839.104557471,11826047.746776624
2045,164106081.40314642,12152952.033087067,15699259.319811204
2050,179745459.97113365,13000530.689827241,19003925.4987862
