,Base,Com AC,Res AC
2020,11201726.67000764,248677.61575868205,300376.9301084309
2025,14149417.306365322,489307.358665455,591032.8590255149
2030,17023556.027225636,921911.3972144024,1113573.951452416
2035,20015249.216972165,1582007.2694703352,1910901.7338372038
2040,22844628.124213852,2090125.4101762504,3085690.7621098957
2045,25813597.602541465,2558324.652612097,4096301.6971002035
2050,28680026.971439913,2736748.904321699,4958565.922534226
