,Base,Com AC,Res AC
2020,359188442.03635716,8092581.508100634,7131117.575210514
2025,474853250.9613037,15923265.431160469,14031453.10461201
2030,602924760.8804835,30001265.302641217,26436873.07687834
2035,733092580.050104,51482409.20493641,45365883.903759405
2040,870591239.4908136,68017823.76913853,73256037.39742391
2045,1014668173.9450871,83254179.15996659,97248510.44656181
2050,1157853451.9711504,89060543.33784656,117719149.0213958
