,Base,Com AC,Res AC
2020,152979232.12814507,2671748.140019189,3046236.2619200484
2025,180078476.381656,5257031.36337268,5993888.167443087
2030,207115191.3822925,9904852.325592062,11293175.378080517
2035,234404088.44632307,16996805.147938356,19379178.529055078
2040,262598605.80197135,22455936.21286872,31293159.195740253
2045,289719988.1254634,27486185.72414865,41542147.61089281
2050,316268354.7514612,29403144.197411638,50286695.83543638
