,Base,Com AC,Res AC
2020,63617771.06360374,1029198.054951627,1310481.8902795906
2025,74938959.65815967,2025088.5077678035,2578553.0800701403
2030,86102659.18918082,3815499.8951395294,4858290.869204525
2035,97620567.23530495,6547428.081497352,8336865.66872347
2040,108514246.44854496,8650368.470823115,13462225.149209449
2045,119962946.28100881,10588097.15691607,17871309.85470012
2050,131274190.70934491,11326538.742241226,21633188.810115717
