,Base,Com AC,Res AC
2020,48524597.55699161,436272.1606872524,545216.1902247214
2025,58245644.95071749,858425.3872383272,1072787.7256725172
2030,68414172.34829539,1617372.2592516418,2021255.584192863
2035,77899249.83567491,2775423.6245554294,3468490.615575716
2040,87414060.74991986,3666850.054127105,5600858.0982629685
2045,97235031.49792108,4488244.028435751,7435224.817358063
2050,106855830.03333099,4801265.904469385,9000326.424157575
