,Base,Com AC,Res AC
2020,746609.121501118,12644.880883608286,27266.950357750968
2025,930963.549068277,24880.539597105493,53651.469242431056
2030,1110895.0184520232,46877.801073697985,101085.54489513165
2035,1298708.6905215562,80442.67843900772,173463.59687566708
2040,1476122.0983988168,106279.71787025977,280105.9881644343
2045,1662649.7727958385,130086.94166213508,371844.98484914534
2050,1842628.1382537275,139159.5451722324,450117.6931483046
