,Base,Com AC,Res AC
2020,1352897253.959542,25388062.04,25388062.05
2025,1648445490.2498899,49954498.48,49954498.48
2030,1959922850.3128793,94120026.35000001,94120026.35000002
2035,2271144260.347087,161510711.7,161510711.80000004
2040,2586835443.50883,213385645.60000002,260804678.0
2045,2914560434.5585485,261185168.60000002,346222200.3000001
2050,3238309210.0596185,279400905.3000001,419101358.00000006
