,Base,Com AC,Res AC
2020,128773740.05378495,1416341.7197667025,2936142.7320535257
2025,160178648.31197855,2786846.8328056093,5777264.02891909
2030,190813184.24643105,5250740.280018882,10885030.561371218
2035,221981150.00390628,9010311.965108227,18678798.78607598
2040,251556893.61385834,11904295.482910836,30162198.21296915
2045,282295495.1500557,14570921.179003078,40040779.602806464
2050,312635754.43217933,15587135.327363318,48469292.53056014
