,Base,Com AC,Res AC
2020,52526260.84451782,1074044.1800598048,784933.6782170748
2025,64035778.2740529,2113329.4174134745,1544464.802322147
2030,75300243.25252624,3981755.928003591,2909949.500331929
2035,86810410.50373828,6832724.752499539,4993496.425010979
2040,97721466.75005284,9027298.357940516,8063410.858047738
2045,109100812.51871419,11049461.349621344,10704301.2824954
2050,120336075.6818514,11820079.680288414,12957537.673920685
