,Base,Com AC,Res AC
2020,357126.78385153646,15889.499656747554,18661.56077418971
2025,168156.45234377816,31264.772600616983,36719.18350808851
2030,-11961.120734602431,58906.43106295937,69183.16917375197
2035,-187231.8400734364,101083.90290187749,118718.86708022049
2040,-357908.8580796856,133550.60883237288,191705.15414310555
2045,-528564.9103998337,163466.6576865373,254491.5251722466
2050,-695829.9503306804,174867.24988558076,308061.5388232219
