,Base,Com AC,Res AC
2020,49665685.2540793,431310.34458048496,653018.6970265777
2025,56565890.3165093,848662.332666732,1284903.9617037547
2030,63580676.345008805,1598977.5404276121,2420906.9936152985
2035,70750215.10745329,2743858.141161465,4154295.6042787465
2040,78237453.23584534,3625146.1882856344,6708284.022253527
2045,85434976.28598304,4437198.274160908,8905349.674831942
2050,92489055.56714697,4746660.085798438,10779909.950756924
