,Base,Com AC,Res AC
2020,25894552.504872825,141317.10747282906,412025.3714910614
2025,27015794.783070747,278060.8153283619,810716.499484515
2030,28372784.43906261,523898.58895462385,1527483.2220447967
2035,29905560.364901114,899014.1337830923,2621173.3254047544
2040,31634882.773365445,1187764.6338229212,4232624.9293043865
2045,33289732.783531886,1453830.248374293,5618874.351894856
2050,34925369.650314696,1555224.1718992514,6801637.414556356
