,Base,Com AC,Res AC
2020,10348536.346486157,154743.91466465112,222495.94072527328
2025,10870737.549710471,304479.90231492935,437791.31746555807
2030,11437509.037555225,573675.190441559,824849.2446011947
2035,12090427.5252871,984431.1767221389,1415447.846644502
2040,12692888.690573955,1300616.4110266953,2285640.473970796
2045,13379510.259975579,1591961.4257217606,3034222.6989996857
2050,14062440.313216154,1702988.9787905011,3672921.1833421346
