,Base,Com AC,Res AC
2020,4298710.494970346,86335.9443703352,86583.63270419982
2025,4688256.893488301,169877.8266345088,170365.18737809005
2030,5155876.470752198,320069.383251282,320987.6270015659
2035,5594978.617756146,549241.6001888912,550817.3140881807
2040,6051971.787251572,725650.1578940391,889450.1834372623
2045,6539653.270667242,888199.6645146932,1180758.7269078344
2050,7020122.809329718,950145.031905007,1429306.3399419005
