,Base,Com AC,Res AC
2020,142078243.4692076,1115258.03889857,1465229.4159081473
2025,167116026.02473333,2194423.3443730157,2883040.0873324964
2030,193743116.939583,4134546.2226616936,5431979.446185022
2035,218601690.76851502,7094914.109941032,9321319.817462126
2040,243658124.13322175,9373699.192400478,15051904.52345111
2045,269636880.73717535,11473457.81900525,19981633.54575552
2050,295105947.0729947,12273646.772267109,24187731.886713717
