,Base,Com AC,Res AC
2020,11857356.117691353,233614.42305216496,316538.13689599896
2025,15416712.230655072,459668.4584620407,622832.2527056852
2030,18869617.04857345,866068.2969329081,1173487.6701796674
2035,22357203.65606386,1486180.0664852972,2013714.1504236495
2040,25672330.82968628,1963519.8781977505,3251710.4576668907
2045,29097631.26755446,2403358.806045813,4316695.383017444
2050,32476806.5482561,2570975.3343549054,5225352.0875534145
