,Base,Com AC,Res AC
2020,85264186.87200709,1265404.093338659,1233162.2298289477
2025,98638517.32067367,2843584.44522099,2771131.3345244178
2030,110770709.50366549,6138858.735297367,5982443.682371253
2035,121388508.56772336,11690180.718812732,11392320.760332348
2040,128363221.95557232,16603281.554385768,19775846.73486706
2045,132143823.33691692,21362232.795921985,27595865.706262168
2050,136201858.8240385,23678346.268859576,34612550.757354125
