,Base,Com AC,Res AC
2020,352735.71957671223,17020.669315386884,19990.07279648856
2025,162716.02384766773,38248.42259264855,44921.191847935115
2030,-11323.450869962127,82572.42493320015,96977.90105692965
2035,-171120.6223788496,157242.0235555313,184674.2592429063
2040,-311904.88277479674,223327.0513151652,320574.7032140518
2045,-426342.67222738086,287338.6471339561,447340.4642200413
2050,-532615.7746984281,318492.1748705166,561083.8481548683
