,Base,Com AC,Res AC
2020,1423812.947612378,29778.61502742113,48529.768951500046
2025,1107197.2822304163,66917.75926596159,109054.88357147145
2030,818136.5783635285,144465.08585555624,235432.61595930436
2035,550159.9029122759,275103.73410285724,448332.4910113363
2040,298197.76173106936,390723.1944346289,778257.1097693269
2045,72411.26812489136,502715.06936374516,1086005.5184525803
2050,-122395.60672289784,557219.9123885998,1362139.5875135264
