,Base,Com AC,Res AC
2020,52019604.260595106,1150505.1268968487,840812.9179460953
2025,62050739.27207876,2585386.360146154,1889453.7693686327
2030,71132959.4074928,5581449.029156028,4079038.2703502732
2035,79114023.59525132,10628709.771168118,7767680.706537371
2040,84598309.70805122,15095699.984052766,13483860.432787323
2045,87851701.6073887,19422537.419510804,18815821.47626218
2050,91184484.96051306,21528347.28619061,23600041.499718245
