,Base,Com AC,Res AC
2020,352783956.14912593,8668690.439141884,7638780.119931674
2025,462513041.1047799,19480064.44972253,17165675.72039657
2030,571833267.3957508,42054444.35185086,37058037.26720305
2035,676786294.6996188,80083949.75366305,70569330.8138238
2040,761454195.8163135,113741301.15949066,122500788.00586705
2045,827270339.200946,146342645.93545285,170941620.85919517
2050,901306623.7985895,162209253.94195032,214406229.95895466
