,Base,Com AC,Res AC
2020,16308325.286248874,387653.8866399872,539615.8465499016
2025,19259535.45678992,871126.123253273,1212611.240280829
2030,21986745.75917873,1880626.4819272794,2617840.0002955506
2035,24423785.159576014,3581262.3137759743,4985132.257989669
2040,26157323.869772267,5086380.437219829,8653654.822493732
2045,27019829.34538019,6544275.156245352,12075594.008768506
2050,28208301.638778787,7253811.654831028,15146004.658909995
