,Base,Com AC,Res AC
2020,154283474.34555173,4536143.569279137,3176556.400697317
2025,172544017.10476232,10193508.431649473,7138278.131562185
2030,188561200.32483685,22006207.124999084,15410437.744013302
2035,202900591.07364336,41906248.26528154,29345976.185996495
2040,211284752.67669412,59518433.08262593,50941466.58511
2045,216734000.93239486,76578031.8182767,71085394.70445015
2050,222012235.79161602,84880694.41538185,89159979.92249978
