,Base,Com AC,Res AC
2020,130614522.05033252,2942422.296521478,2771279.690719164
2025,175180512.3934004,6612137.828307657,6227550.440584166
2030,219661377.5385778,14274582.25638946,13444317.606229555
2035,262428342.8169765,27182975.445136555,25601908.969954915
2040,297031785.94234556,38607324.01469617,44442167.54085464
2045,324011709.9814539,49673231.193966836,62016059.46866034
2050,354297323.7301403,55058849.87492481,77784622.8481608
