,Base,Com AC,Res AC
2020,469251.8587071706,23884.701287265107,18601.39228954558
2025,552424.287330697,53673.103648669756,41800.5837289476
2030,624234.9910455355,115871.92416174253,90240.99108301198
2035,688553.6157943396,220653.99972454627,171845.2142186277
2040,733212.1616771978,313389.5507391333,298304.857280795
2045,755826.2846982337,403215.50392129354,416264.3901630065
2050,785385.472102666,446932.5100063365,522106.19106348994
