,Base,Com AC,Res AC
2020,34546586.18127388,2393910.3642534935,1558442.0225987167
2025,37452876.09604326,5379535.526144945,3502091.9530287255
2030,40112438.34401537,11613584.647369567,7560474.531993089
2035,42396353.06864899,22115658.492083356,14397352.577274762
2040,43572243.5695852,31410336.0364471,24992259.605910435
2045,43832808.09998545,40413391.07638493,34875019.46325037
2050,44326440.0602486,44795049.13869102,43742544.415323175
