,Base,Com AC,Res AC
2020,51816621.520068176,1883631.4318583237,1595288.9415860253
2025,58878686.10318592,4232849.465524985,3584893.4282252
2030,64936015.17432226,9138066.907176878,7739230.1023295615
2035,70370177.8972812,17401549.403844547,14737755.413154373
2040,73931429.76222846,24715000.664585806,25583162.41246667
2045,75408041.98442829,31798990.821111843,35699584.63680772
2050,77689376.32970884,35246667.464756325,44776768.31778347
