,Base,Com AC,Res AC
2020,63004128.24864545,1102466.4169291237,1403774.780799728
2025,72615933.97317179,2477434.9720071363,3154527.5938502112
2030,81337545.4902758,5348398.68905502,6810136.870663242
2035,88965779.73563612,10184913.829636384,12968490.431590669
2040,93941711.41812952,14465387.31847634,22511908.201419473
2045,96598262.81142159,18611560.032169864,31413855.692093562
2050,99472825.58961725,20629442.963916793,39401325.04631115
