,Base,Com AC,Res AC
2020,25501605.280276902,151377.43836260965,441357.358570893
2025,26339224.522164665,340171.5952645603,991807.2225001421
2030,26992967.502633784,734377.8281666595,2141158.298220626
2035,27593775.717723437,1398469.9595374535,4077391.017295493
2040,27643301.882125475,1986213.1340865167,7077913.406101026
2045,27101435.63856145,2555515.7402884676,9876752.710211046
2050,27002628.23501578,2832587.1725179725,12388073.204111824
