,Base,Com AC,Res AC
2020,11742982.708117658,250245.3776376306,339072.41071536945
2025,14938811.0340913,562345.1568434082,761955.0447441352
2030,17825330.245610833,1214016.1633469753,1644943.0190802414
2035,20375071.691355582,2311841.4931889386,3132452.138421765
2040,22224756.409074023,3283452.6808261247,5437600.880185208
2045,23430406.800687548,4224579.3587517515,7587806.765779561
2050,24609252.557764553,4682612.246220653,9517126.57298308
