,Base,Com AC,Res AC
2020,1203009.7756650366,25015.777759702556,54302.512595637905
2025,1400629.3952684025,56214.8304222039,122027.24877330387
2030,1583372.6933999548,121359.11890029605,263437.9447866491
2035,1746334.1964775661,231103.22178665022,501662.81987675297
2040,1860108.5554626354,328230.3286616009,870832.8396974027
2045,1913204.2364528477,422310.05169571127,1215188.7309342048
2050,1990433.5294620693,468097.3067000726,1524169.6737087802
