,Base,Com AC,Res AC
2020,1041638.0795313747,23986.508122741565,38792.71582822231
2025,1435286.2817360086,53901.88142432419,87174.02121357508
2030,1797797.4675646983,116365.81997302342,188195.22047862512
2035,2125193.0430594017,221594.52165852406,358378.6878883176
2040,2379992.8111121673,314725.3513442324,622106.9572935175
2045,2542641.213133619,404934.18124430266,868108.4698201513
2050,2725209.110335237,448837.52794933063,1088838.770066942
