,Base,Com AC,Res AC
2020,154251745.07297137,2671748.140019189,3046236.2619200484
2025,185418294.2877184,5257031.36337268,5993888.167443087
2030,217621669.94553187,9904852.325592062,11293175.378080517
2035,254233258.0161165,16996805.147938356,19379178.529055078
2040,294810848.64760995,22455936.21286872,31293159.195740253
2045,341760467.61020774,27486185.72414865,41542147.61089281
2050,387583303.8365978,29403144.197411638,50286695.83543638
