,Base,Com AC,Res AC
2020,157569181.77889398,4234677.870268003,2965446.945979471
2025,181259506.53610927,8332310.237004312,5834924.093997641
2030,207667727.3579829,15699031.777432445,10993668.762327407
2035,236299814.55992585,26939663.042009234,18865222.800661948
2040,270283712.4749236,35592298.058492176,30463232.457408436
2045,308805284.4189403,43565162.70403117,40440407.168058254
2050,347481797.03893733,46603511.081019714,48953040.98789804
