,Base,Com AC,Res AC
2020,48887077.818780966,436272.1606872524,545216.1902247214
2025,59901664.5815775,858425.3872383272,1072787.7256725172
2030,71583180.18882701,1617372.2592516418,2021255.584192863
2035,83946674.84134555,2775423.6245554294,3468490.615575716
2040,98220204.0334402,3666850.054127105,5600858.0982629685
2045,114217254.7145448,4488244.028435751,7435224.817358063
2050,130352803.82917202,4801265.904469385,9000326.424157575
