,Base,Com AC,Res AC
2020,64783495.50946107,1029198.054951627,1310481.8902795906
2025,77463950.44805077,2025088.5077678035,2578553.0800701403
2030,90780088.8427194,3815499.8951395294,4858290.869204525
2035,106046117.19481516,6547428.081497352,8336865.66872347
2040,123683077.9627643,8650368.470823115,13462225.149209449
2045,143612310.61682993,10588097.15691607,17871309.85470012
2050,162987963.19345486,11326538.742241226,21633188.810115717
