,Base,Com AC,Res AC
2020,24529823.21407316,318375.3846388697,474558.7331287298
2025,36592916.96265291,626447.2901852034,933759.4758537258
2030,48596361.11531756,1180298.8169868912,1759310.3553446955
2035,61535888.6087774,2025402.1311185146,3018990.525057717
2040,75533450.51341492,2675932.3688147687,4875013.198800902
2045,91350362.15864526,3275355.495192142,6471654.608052662
2050,107051560.15909423,3503787.3530159327,7833926.39868746
