,Base,Com AC,Res AC
2020,35522253.42932005,2234814.4603634053,1454870.1654996367
2025,39953321.25195491,4397304.346720658,2862656.8395774397
2030,44769124.696578935,8285027.646669668,5393575.060710656
2035,50535932.34961338,14217173.15177732,9255417.587355005
2040,57366947.19604101,18783526.118280306,14945486.752697589
2045,65166087.555341735,22991136.176526137,19840362.326911416
2050,72629646.72223787,24594598.139049865,24016723.32743422
