,Base,Com AC,Res AC
2020,480445.9111629122,22297.357752108488,17365.170013631738
2025,583415.9558345347,43873.113362524295,34168.3566607995
2030,689429.1148603158,82661.99664461779,64377.11771920177
2035,809367.4945243027,141848.64184980362,110471.64466141982
2040,942013.2637722923,187408.39972785237,178387.6833490125
2045,1095174.6162283507,229388.88106714957,236812.37893867376
2050,1244879.0513348973,245387.06152212818,286660.9637348803
