,Base,Com AC,Res AC
2020,16656876.744028382,361890.95649338304,503753.7390497007
2025,20544405.615986183,712070.1535860295,991204.6591855794
2030,24450964.68599486,1341622.149312501,1867543.6943509777
2035,28939053.34420161,2302234.2488745553,3204719.793326195
2040,34147313.32453151,3041679.0090742204,5174925.579014535
2045,39906342.31815343,3723031.3340820675,6869792.881380618
2050,45609889.62687306,3982685.2756554135,8315872.070799008
