,Base,Com AC,Res AC
2020,50078814.71302799,431310.34458048496,653018.6970265777
2025,58243223.221882686,848662.332666732,1284903.9617037547
2030,66805978.210105136,1598977.5404276121,2420906.9936152985
2035,76735255.81968604,2743858.141161465,4154295.6042787465
2040,87834624.68906263,3625146.1882856344,6708284.022253527
2045,100781094.30654895,4437198.274160908,8905349.674831942
2050,113344295.08008146,4746660.085798438,10779909.950756924
