,Base,Com AC,Res AC
2020,29482347.540541872,1021548.6227787978,1113875.8741130002
2025,39236273.43171002,2010037.1995092835,2191703.7444883087
2030,50158285.87729176,3787141.4975377414,4129422.1833739695
2035,62384418.391448185,6498764.846296964,7086121.222270994
2040,76541301.563093,8586075.299485309,11442544.85072087
2045,92736769.23533605,10509401.972202605,15190153.357786069
2050,109429252.81289,11242355.149545096,18387653.63676884
