,Base,Com AC,Res AC
2020,26109948.757060397,141317.10747282906,412025.3714910614
2025,27816886.771562517,278060.8153283619,810716.499484515
2030,29812070.710141547,523898.58895462385,1527483.2220447967
2035,32435390.07685646,899014.1337830923,2621173.3254047544
2040,35515446.126612715,1187764.6338229212,4232624.9293043865
2045,39269346.64166786,1453830.248374293,5618874.351894856
2050,42800646.834935576,1555224.1718992514,6801637.414556356
