,Base,Com AC,Res AC
2020,69721618.00538866,1415452.564668632,1014110.5567613215
2025,99310888.71794654,2785097.298046909,1995401.7824013236
2030,132988477.96265446,5247443.955111225,3759566.6867447565
2035,171085375.78333783,9004655.445422925,6451446.256269701
2040,215370045.59143907,11896822.169889094,10417682.794836923
2045,266263203.1347891,14561773.803995285,13829633.298432982
2050,319352819.0786979,15577349.990500603,16740746.52345534
